Time,Demand,Day,Month,Year,Winter,Spring,Summer,Fall,sma,ema
2014-06-09 18:00:00,3,9,6,2014,0,0,1,0,1.8,2.9631777109928263
2014-06-09 21:00:00,1,9,6,2014,0,0,1,0,2.8,3.282054445943114
2014-06-10 00:00:00,0,10,6,2014,0,0,1,0,3.4,3.3087851406618842
2014-06-10 03:00:00,0,10,6,2014,0,0,1,0,3.4,2.1880362972954095
2014-06-10 06:00:00,5,10,6,2014,0,0,1,0,3.8,2.872523427107923
2014-06-10 09:00:00,8,10,6,2014,0,0,1,0,3.2,2.125357531530273
2014-06-10 12:00:00,4,10,6,2014,0,0,1,0,1.6,1.9150156180719486
2014-06-10 15:00:00,0,10,6,2014,0,0,1,0,0.8,1.416905021020182
2014-06-10 18:00:00,2,10,6,2014,0,0,1,0,1.4,2.2766770787146324
2014-06-10 21:00:00,2,10,6,2014,0,0,1,0,2.2,2.9446033473467876
2014-06-11 00:00:00,0,11,6,2014,0,0,1,0,2.4,2.5177847191430884
2014-06-11 03:00:00,0,11,6,2014,0,0,1,0,3.2,3.296402231564525
2014-06-11 06:00:00,3,11,6,2014,0,0,1,0,3.2,1.6785231460953924
2014-06-11 09:00:00,6,11,6,2014,0,0,1,0,3.0,2.86426815437635
2014-06-11 12:00:00,3,11,6,2014,0,0,1,0,1.8,1.1190154307302618
2014-06-11 15:00:00,4,11,6,2014,0,0,1,0,1.2,1.9095121029175668
2014-06-11 18:00:00,0,11,6,2014,0,0,1,0,0.4,0.7460102871535079
2014-06-11 21:00:00,2,11,6,2014,0,0,1,0,1.2,2.6063414019450444
2014-06-12 00:00:00,0,12,6,2014,0,0,1,0,1.0,0.8306735247690052
2014-06-12 03:00:00,0,12,6,2014,0,0,1,0,1.4,2.404227601296696
2014-06-12 06:00:00,0,12,6,2014,0,0,1,0,1.6,0.8871156831793369
2014-06-12 09:00:00,4,12,6,2014,0,0,1,0,1.6,1.6028184008644641
2014-06-12 12:00:00,1,12,6,2014,0,0,1,0,0.8,0.5914104554528913
2014-06-12 15:00:00,2,12,6,2014,0,0,1,0,0.6,1.0685456005763094
2014-06-12 18:00:00,1,12,6,2014,0,0,1,0,0.2,0.3942736369685942
2014-06-12 21:00:00,0,12,6,2014,0,0,1,0,1.0,2.379030400384206
2014-06-13 00:00:00,0,13,6,2014,0,0,1,0,2.0,1.9295157579790627
2014-06-13 03:00:00,0,13,6,2014,0,0,1,0,2.6,2.586020266922804
2014-06-13 06:00:00,0,13,6,2014,0,0,1,0,3.0,1.9530105053193751
2014-06-13 09:00:00,5,13,6,2014,0,0,1,0,3.0,1.7240135112818693
2014-06-13 12:00:00,5,13,6,2014,0,0,1,0,2.0,1.30200700354625
2014-06-13 15:00:00,3,13,6,2014,0,0,1,0,1.0,1.1493423408545795
2014-06-13 18:00:00,2,13,6,2014,0,0,1,0,0.8,1.5346713356975001
2014-06-13 21:00:00,0,13,6,2014,0,0,1,0,0.8,1.432894893903053
2014-06-14 00:00:00,0,14,6,2014,0,0,1,0,1.2,1.689780890465
2014-06-14 03:00:00,0,14,6,2014,0,0,1,0,1.8,1.9552632626020352
2014-06-14 06:00:00,2,14,6,2014,0,0,1,0,2.2,1.79318726031
2014-06-14 09:00:00,2,14,6,2014,0,0,1,0,2.4,2.3035088417346903
2014-06-14 12:00:00,2,14,6,2014,0,0,1,0,2.0,1.19545817354
2014-06-14 15:00:00,3,14,6,2014,0,0,1,0,1.6,1.5356725611564603
2014-06-14 18:00:00,2,14,6,2014,0,0,1,0,1.6,1.7969721156933334
2014-06-14 21:00:00,3,14,6,2014,0,0,1,0,2.6,3.3571150407709736
2014-06-15 00:00:00,0,15,6,2014,0,0,1,0,3.4,3.5313147437955554
2014-06-15 03:00:00,0,15,6,2014,0,0,1,0,3.6,2.571410027180649
2014-06-15 06:00:00,3,15,6,2014,0,0,1,0,4.0,3.0208764958637038
2014-06-15 09:00:00,7,15,6,2014,0,0,1,0,3.4,1.714273351453766
2014-06-15 12:00:00,7,15,6,2014,0,0,1,0,2.0,2.013917663909136
2014-06-15 15:00:00,1,15,6,2014,0,0,1,0,0.6,1.1428489009691774
2014-06-15 18:00:00,2,15,6,2014,0,0,1,0,0.6,1.6759451092727573
2014-06-15 21:00:00,0,15,6,2014,0,0,1,0,0.4,1.0952326006461182
2014-06-16 00:00:00,0,16,6,2014,0,0,1,0,1.0,2.1172967395151714
2014-06-16 03:00:00,0,16,6,2014,0,0,1,0,1.4,1.3968217337640787
2014-06-16 06:00:00,1,16,6,2014,0,0,1,0,2.0,2.4115311596767808
2014-06-16 09:00:00,1,16,6,2014,0,0,1,0,1.8,0.9312144891760525
2014-06-16 12:00:00,3,16,6,2014,0,0,1,0,1.6,1.6076874397845207
2014-06-16 15:00:00,2,16,6,2014,0,0,1,0,1.0,0.6208096594507018
2014-06-16 18:00:00,3,16,6,2014,0,0,1,0,1.2,2.0717916265230136
2014-06-16 21:00:00,0,16,6,2014,0,0,1,0,0.8,0.7472064396338012
2014-06-17 00:00:00,0,17,6,2014,0,0,1,0,1.6,2.7145277510153423
2014-06-17 03:00:00,0,17,6,2014,0,0,1,0,2.0,1.1648042930892006
2014-06-17 06:00:00,3,17,6,2014,0,0,1,0,2.8,3.1430185006768947
2014-06-17 09:00:00,1,17,6,2014,0,0,1,0,2.2,0.7765361953928005
2014-06-17 12:00:00,4,17,6,2014,0,0,1,0,2.0,2.09534566711793
2014-06-17 15:00:00,2,17,6,2014,0,0,1,0,1.2,0.5176907969285337
2014-06-17 18:00:00,4,17,6,2014,0,0,1,0,1.0,1.7302304447452865
2014-06-17 21:00:00,0,17,6,2014,0,0,1,0,1.4,2.3451271979523556
2014-06-18 00:00:00,0,18,6,2014,0,0,1,0,2.2,2.4868202964968575
2014-06-18 03:00:00,0,18,6,2014,0,0,1,0,2.4,1.8967514653015705
2014-06-18 06:00:00,1,18,6,2014,0,0,1,0,2.6,1.991213530997905
2014-06-18 09:00:00,6,18,6,2014,0,0,1,0,2.6,1.597834310201047
2014-06-18 12:00:00,4,18,6,2014,0,0,1,0,1.4,1.3274756873319369
2014-06-18 15:00:00,1,18,6,2014,0,0,1,0,0.6,1.0652228734673648
2014-06-18 18:00:00,1,18,6,2014,0,0,1,0,0.6,1.2183171248879578
2014-06-18 21:00:00,1,18,6,2014,0,0,1,0,1.0,1.7101485823115765
2014-06-19 00:00:00,0,19,6,2014,0,0,1,0,1.2,1.4788780832586386
2014-06-19 03:00:00,0,19,6,2014,0,0,1,0,1.4,1.4734323882077176
2014-06-19 06:00:00,1,19,6,2014,0,0,1,0,1.8,1.6525853888390925
2014-06-19 09:00:00,3,19,6,2014,0,0,1,0,2.0,1.6489549254718117
2014-06-19 12:00:00,2,19,6,2014,0,0,1,0,1.4,1.1017235925593951
2014-06-19 15:00:00,1,19,6,2014,0,0,1,0,1.0,1.0993032836478744
2014-06-19 18:00:00,2,19,6,2014,0,0,1,0,1.4,1.7344823950395967
2014-06-19 21:00:00,2,19,6,2014,0,0,1,0,1.4,1.3995355224319161
2014-06-20 00:00:00,0,20,6,2014,0,0,1,0,1.6,2.1563215966930644
2014-06-20 03:00:00,0,20,6,2014,0,0,1,0,1.6,0.9330236816212775
2014-06-20 06:00:00,3,20,6,2014,0,0,1,0,1.8,1.770881064462043
2014-06-20 09:00:00,2,20,6,2014,0,0,1,0,1.6,1.288682454414185
2014-06-20 12:00:00,3,20,6,2014,0,0,1,0,1.2,1.1805873763080288
2014-06-20 15:00:00,0,20,6,2014,0,0,1,0,0.6,0.8591216362761234
2014-06-20 18:00:00,1,20,6,2014,0,0,1,0,1.2,1.7870582508720192
2014-06-20 21:00:00,2,20,6,2014,0,0,1,0,1.0,0.5727477575174156
2014-06-21 00:00:00,0,21,6,2014,0,0,1,0,1.0,1.8580388339146794
2014-06-21 03:00:00,0,21,6,2014,0,0,1,0,1.0,0.3818318383449437
2014-06-21 06:00:00,3,21,6,2014,0,0,1,0,1.0,1.2386925559431197
2014-06-21 09:00:00,0,21,6,2014,0,0,1,0,0.4,0.25455455889662915
2014-06-21 12:00:00,2,21,6,2014,0,0,1,0,0.4,0.8257950372954131
2014-06-21 15:00:00,0,21,6,2014,0,0,1,0,0.0,0.16970303926441943
2014-06-21 18:00:00,0,21,6,2014,0,0,1,0,0.8,1.8838633581969422
2014-06-21 21:00:00,0,21,6,2014,0,0,1,0,0.8,0.11313535950961295
2014-06-22 00:00:00,0,22,6,2014,0,0,1,0,2.4,3.9225755721312945
2014-06-22 03:00:00,0,22,6,2014,0,0,1,0,2.8,0.7420902396730753
2014-06-22 06:00:00,4,22,6,2014,0,0,1,0,3.4,3.615050381420863
2014-06-22 09:00:00,0,22,6,2014,0,0,1,0,2.6,0.4947268264487169
2014-06-22 12:00:00,8,22,6,2014,0,0,1,0,2.6,2.410033587613909
2014-06-22 15:00:00,2,22,6,2014,0,0,1,0,1.0,0.3298178842991446
2014-06-22 18:00:00,3,22,6,2014,0,0,1,0,1.0,2.2733557250759393
2014-06-22 21:00:00,0,22,6,2014,0,0,1,0,1.6,2.219878589532763
2014-06-23 00:00:00,0,23,6,2014,0,0,1,0,2.2,2.5155704833839594
2014-06-23 03:00:00,0,23,6,2014,0,0,1,0,3.0,2.813252393021842
2014-06-23 06:00:00,2,23,6,2014,0,0,1,0,3.0,1.6770469889226396
2014-06-23 09:00:00,6,23,6,2014,0,0,1,0,2.6,1.8755015953478948
2014-06-23 12:00:00,3,23,6,2014,0,0,1,0,1.4,1.1180313259484265
2014-06-23 15:00:00,4,23,6,2014,0,0,1,0,0.8,1.2503343968985967
2014-06-23 18:00:00,0,23,6,2014,0,0,1,0,0.0,0.745354217298951
2014-06-23 21:00:00,0,23,6,2014,0,0,1,0,0.6,1.8335562645990644
2014-06-24 00:00:00,0,24,6,2014,0,0,1,0,1.6,2.1635694781993005
2014-06-24 03:00:00,0,24,6,2014,0,0,1,0,1.8,1.5557041763993764
2014-06-24 06:00:00,0,24,6,2014,0,0,1,0,2.0,1.7757129854662004
2014-06-24 09:00:00,3,24,6,2014,0,0,1,0,2.0,1.0371361175995844
2014-06-24 12:00:00,5,24,6,2014,0,0,1,0,1.4,1.183808656977467
2014-06-24 15:00:00,1,24,6,2014,0,0,1,0,0.4,0.691424078399723
2014-06-24 18:00:00,1,24,6,2014,0,0,1,0,0.4,1.1225391046516446
2014-06-24 21:00:00,0,24,6,2014,0,0,1,0,1.0,1.7942827189331487
2014-06-25 00:00:00,0,25,6,2014,0,0,1,0,1.2,1.0816927364344298
2014-06-25 03:00:00,0,25,6,2014,0,0,1,0,1.8,2.196188479288766
2014-06-25 06:00:00,1,25,6,2014,0,0,1,0,1.8,0.7211284909562865
2014-06-25 09:00:00,4,25,6,2014,0,0,1,0,1.8,1.7974589861925105
2014-06-25 12:00:00,1,25,6,2014,0,0,1,0,1.0,0.48075232730419104
2014-06-25 15:00:00,3,25,6,2014,0,0,1,0,0.8,1.198305990795007
2014-06-25 18:00:00,0,25,6,2014,0,0,1,0,0.4,0.6538348848694606
2014-06-25 21:00:00,1,25,6,2014,0,0,1,0,0.8,1.4655373271966714
2014-06-26 00:00:00,0,26,6,2014,0,0,1,0,1.2,1.435889923246307
2014-06-26 03:00:00,0,26,6,2014,0,0,1,0,1.4,1.3103582181311142
2014-06-26 06:00:00,1,26,6,2014,0,0,1,0,1.4,0.9572599488308713
2014-06-26 09:00:00,2,26,6,2014,0,0,1,0,1.4,1.206905478754076
2014-06-26 12:00:00,3,26,6,2014,0,0,1,0,1.0,0.6381732992205809
2014-06-26 15:00:00,1,26,6,2014,0,0,1,0,0.4,0.8046036525027174
2014-06-26 18:00:00,0,26,6,2014,0,0,1,0,0.2,0.4254488661470539
2014-06-26 21:00:00,1,26,6,2014,0,0,1,0,1.0,1.8697357683351448
2014-06-27 00:00:00,0,27,6,2014,0,0,1,0,1.2,0.9502992440980359
2014-06-27 03:00:00,0,27,6,2014,0,0,1,0,2.0,2.579823845556763
2014-06-27 06:00:00,0,27,6,2014,0,0,1,0,2.4,1.3001994960653573
2014-06-27 09:00:00,4,27,6,2014,0,0,1,0,3.0,2.7198825637045085
2014-06-27 12:00:00,2,27,6,2014,0,0,1,0,2.2,0.8667996640435716
2014-06-27 15:00:00,4,27,6,2014,0,0,1,0,2.0,2.146588375803006
2014-06-27 18:00:00,2,27,6,2014,0,0,1,0,1.2,0.5778664426957144
2014-06-27 21:00:00,3,27,6,2014,0,0,1,0,1.4,2.431058917202004
2014-06-28 00:00:00,0,28,6,2014,0,0,1,0,1.2,1.051910961797143
2014-06-28 03:00:00,1,28,6,2014,0,0,1,0,1.8,2.620705944801336
2014-06-28 06:00:00,0,28,6,2014,0,0,1,0,1.8,1.034607307864762
2014-06-28 09:00:00,3,28,6,2014,0,0,1,0,2.2,2.4138039632008907
2014-06-28 12:00:00,2,28,6,2014,0,0,1,0,1.6,0.6897382052431746
2014-06-28 15:00:00,3,28,6,2014,0,0,1,0,1.2,1.6092026421339272
2014-06-28 18:00:00,1,28,6,2014,0,0,1,0,1.4,1.7931588034954498
2014-06-28 21:00:00,2,28,6,2014,0,0,1,0,1.6,1.7394684280892847
2014-06-29 00:00:00,0,29,6,2014,0,0,1,0,1.4,1.5287725356636332
2014-06-29 03:00:00,0,29,6,2014,0,0,1,0,2.2,2.492978952059523
2014-06-29 06:00:00,4,29,6,2014,0,0,1,0,2.4,1.3525150237757555
2014-06-29 09:00:00,2,29,6,2014,0,0,1,0,1.8,1.9953193013730155
2014-06-29 12:00:00,1,29,6,2014,0,0,1,0,1.4,0.9016766825171704
2014-06-29 15:00:00,4,29,6,2014,0,0,1,0,1.2,1.3302128675820104
2014-06-29 18:00:00,1,29,6,2014,0,0,1,0,1.0,1.60111778834478
2014-06-29 21:00:00,1,29,6,2014,0,0,1,0,1.0,1.2201419117213403
2014-06-30 00:00:00,0,30,6,2014,0,0,1,0,1.6,2.400745192229853
2014-06-30 03:00:00,0,30,6,2014,0,0,1,0,3.0,3.1467612744808937
2014-06-30 06:00:00,3,30,6,2014,0,0,1,0,3.0,1.600496794819902
2014-06-30 09:00:00,1,30,6,2014,0,0,1,0,2.6,2.4311741829872626
2014-06-30 12:00:00,4,30,6,2014,0,0,1,0,2.4,1.0669978632132682
2014-06-30 15:00:00,7,30,6,2014,0,0,1,0,1.6,1.6207827886581752
2014-06-30 18:00:00,0,30,6,2014,0,0,1,0,0.4,1.0446652421421787
2014-06-30 21:00:00,1,30,6,2014,0,0,1,0,1.0,2.08052185910545
2014-07-01 00:00:00,0,1,7,2014,0,0,1,0,1.2,1.3631101614281191
2014-07-01 03:00:00,0,1,7,2014,0,0,1,0,1.4,1.7203479060703
2014-07-01 06:00:00,1,1,7,2014,0,0,1,0,1.6,1.2420734409520795
2014-07-01 09:00:00,3,1,7,2014,0,0,1,0,1.6,1.4802319373802
2014-07-01 12:00:00,2,1,7,2014,0,0,1,0,1.0,0.8280489606347197
2014-07-01 15:00:00,1,1,7,2014,0,0,1,0,0.6,0.9868212915868
2014-07-01 18:00:00,1,1,7,2014,0,0,1,0,0.8,1.218699307089813
2014-07-01 21:00:00,1,1,7,2014,0,0,1,0,0.8,0.9912141943912
2014-07-02 00:00:00,0,2,7,2014,0,0,1,0,1.6,2.4791328713932086
2014-07-02 03:00:00,0,2,7,2014,0,0,1,0,1.8,0.9941427962607999
2014-07-02 06:00:00,2,2,7,2014,0,0,1,0,2.0,1.9860885809288058
2014-07-02 09:00:00,1,2,7,2014,0,0,1,0,2.0,1.3294285308405334
2014-07-02 12:00:00,5,2,7,2014,0,0,1,0,1.8,1.3240590539525372
2014-07-02 15:00:00,1,2,7,2014,0,0,1,0,0.8,0.8862856872270223
2014-07-02 18:00:00,1,2,7,2014,0,0,1,0,0.8,1.2160393693016915
2014-07-02 21:00:00,2,2,7,2014,0,0,1,0,1.0,1.2575237914846815
2014-07-03 00:00:00,0,3,7,2014,0,0,1,0,0.8,1.1440262462011277
2014-07-03 03:00:00,0,3,7,2014,0,0,1,0,0.8,0.838349194323121
2014-07-03 06:00:00,1,3,7,2014,0,0,1,0,2.0,2.762684164134085
2014-07-03 09:00:00,2,3,7,2014,0,0,1,0,2.2,1.2255661295487474
2014-07-03 12:00:00,1,3,7,2014,0,0,1,0,1.8,1.8417894427560568
2014-07-03 15:00:00,0,3,7,2014,0,0,1,0,1.6,0.8170440863658317
2014-07-03 18:00:00,6,3,7,2014,0,0,1,0,1.8,1.5611929618373712
2014-07-03 21:00:00,2,3,7,2014,0,0,1,0,0.8,0.8780293909105544
2014-07-04 00:00:00,0,4,7,2014,0,0,1,0,0.6,1.374128641224914
2014-07-04 03:00:00,0,4,7,2014,0,0,1,0,1.4,1.918686260607036
2014-07-04 06:00:00,1,4,7,2014,0,0,1,0,1.6,1.2494190941499428
2014-07-04 09:00:00,1,4,7,2014,0,0,1,0,1.6,1.6124575070713574
2014-07-04 12:00:00,1,4,7,2014,0,0,1,0,1.4,0.8329460627666285
2014-07-04 15:00:00,4,4,7,2014,0,0,1,0,1.2,1.074971671380905
2014-07-04 18:00:00,1,4,7,2014,0,0,1,0,1.2,1.8886307085110856
2014-07-04 21:00:00,1,4,7,2014,0,0,1,0,1.2,1.0499811142539366
2014-07-05 00:00:00,0,5,7,2014,0,0,1,0,1.0,1.2590871390073906
2014-07-05 03:00:00,0,5,7,2014,0,0,1,0,1.0,0.6999874095026244
2014-07-05 06:00:00,4,5,7,2014,0,0,1,0,1.0,0.8393914260049271
2014-07-05 09:00:00,1,5,7,2014,0,0,1,0,0.4,0.7999916063350829
2014-07-05 12:00:00,0,5,7,2014,0,0,1,0,0.2,0.5595942840032848
2014-07-05 15:00:00,0,5,7,2014,0,0,1,0,0.2,0.533327737556722
2014-07-05 18:00:00,0,5,7,2014,0,0,1,0,0.8,1.37306285600219
2014-07-05 21:00:00,1,5,7,2014,0,0,1,0,1.8,2.022218491704481
2014-07-06 00:00:00,0,6,7,2014,0,0,1,0,2.2,1.9153752373347932
2014-07-06 03:00:00,0,6,7,2014,0,0,1,0,3.0,2.681478994469654
2014-07-06 06:00:00,3,6,7,2014,0,0,1,0,3.4,1.9435834915565289
2014-07-06 09:00:00,5,6,7,2014,0,0,1,0,2.8,1.7876526629797693
2014-07-06 12:00:00,3,6,7,2014,0,0,1,0,1.8,1.2957223277043526
2014-07-06 15:00:00,4,6,7,2014,0,0,1,0,1.2,1.1917684419865129
2014-07-06 18:00:00,2,6,7,2014,0,0,1,0,1.0,1.863814885136235
2014-07-06 21:00:00,0,6,7,2014,0,0,1,0,1.0,1.4611789613243418
2014-07-07 00:00:00,0,7,7,2014,0,0,1,0,1.6,2.24254325675749
2014-07-07 03:00:00,0,7,7,2014,0,0,1,0,2.4,2.3074526408828944
2014-07-07 06:00:00,3,7,7,2014,0,0,1,0,2.6,1.82836217117166
2014-07-07 09:00:00,2,7,7,2014,0,0,1,0,2.2,1.8716350939219297
2014-07-07 12:00:00,3,7,7,2014,0,0,1,0,2.0,1.5522414474477735
2014-07-07 15:00:00,4,7,7,2014,0,0,1,0,1.4,1.2477567292812866
2014-07-07 18:00:00,1,7,7,2014,0,0,1,0,0.8,1.3681609649651822
2014-07-07 21:00:00,1,7,7,2014,0,0,1,0,1.0,1.4985044861875243
2014-07-08 00:00:00,1,8,7,2014,0,0,1,0,0.8,0.9121073099767882
2014-07-08 03:00:00,0,8,7,2014,0,0,1,0,0.6,0.9990029907916829
2014-07-08 06:00:00,1,8,7,2014,0,0,1,0,0.8,0.9414048733178588
2014-07-08 09:00:00,2,8,7,2014,0,0,1,0,0.6,0.6660019938611219
2014-07-08 12:00:00,0,8,7,2014,0,0,1,0,0.2,0.6276032488785726
2014-07-08 15:00:00,0,8,7,2014,0,0,1,0,0.2,0.444001329240748
2014-07-08 18:00:00,1,8,7,2014,0,0,1,0,0.8,1.4184021659190482
2014-07-08 21:00:00,0,8,7,2014,0,0,1,0,0.8,0.629334219493832
2014-07-09 00:00:00,0,9,7,2014,0,0,1,0,1.4,1.945601443946032
2014-07-09 03:00:00,0,9,7,2014,0,0,1,0,2.2,1.7528894796625547
2014-07-09 06:00:00,3,9,7,2014,0,0,1,0,2.2,1.2970676292973549
2014-07-09 09:00:00,1,9,7,2014,0,0,1,0,1.6,1.1685929864417033
2014-07-09 12:00:00,3,9,7,2014,0,0,1,0,1.4,0.8647117528649033
2014-07-09 15:00:00,4,9,7,2014,0,0,1,0,0.8,0.7790619909611356
2014-07-09 18:00:00,0,9,7,2014,0,0,1,0,0.2,0.9098078352432689
2014-07-09 21:00:00,0,9,7,2014,0,0,1,0,0.8,1.519374660640757
2014-07-10 00:00:00,0,10,7,2014,0,0,1,0,1.2,1.2732052234955127
2014-07-10 03:00:00,0,10,7,2014,0,0,1,0,1.2,1.0129164404271713
2014-07-10 06:00:00,1,10,7,2014,0,0,1,0,1.4,1.1821368156636751
2014-07-10 09:00:00,3,10,7,2014,0,0,1,0,1.2,0.6752776269514476
2014-07-10 12:00:00,2,10,7,2014,0,0,1,0,0.6,0.7880912104424501
2014-07-10 15:00:00,0,10,7,2014,0,0,1,0,0.2,0.4501850846342984
2014-07-10 18:00:00,1,10,7,2014,0,0,1,0,0.4,0.8587274736283
2014-07-10 21:00:00,0,10,7,2014,0,0,1,0,0.4,0.6334567230895323
2014-07-11 00:00:00,0,11,7,2014,0,0,1,0,1.2,1.9058183157522
2014-07-11 03:00:00,0,11,7,2014,0,0,1,0,1.6,1.0889711487263547
2014-07-11 06:00:00,1,11,7,2014,0,0,1,0,1.6,1.2705455438348001
2014-07-11 09:00:00,1,11,7,2014,0,0,1,0,1.4,0.7259807658175699
2014-07-11 12:00:00,4,11,7,2014,0,0,1,0,1.2,0.8470303625565334
2014-07-11 15:00:00,2,11,7,2014,0,0,1,0,0.4,0.48398717721171325
2014-07-11 18:00:00,0,11,7,2014,0,0,1,0,0.6,1.5646869083710222
2014-07-11 21:00:00,0,11,7,2014,0,0,1,0,0.8,0.6559914514744755
2014-07-12 00:00:00,0,12,7,2014,0,0,1,0,1.0,1.3764579389140148
2014-07-12 03:00:00,0,12,7,2014,0,0,1,0,1.0,0.437327634316317
2014-07-12 06:00:00,3,12,7,2014,0,0,1,0,1.0,0.9176386259426765
2014-07-12 09:00:00,1,12,7,2014,0,0,1,0,0.4,0.29155175621087803
2014-07-12 12:00:00,1,12,7,2014,0,0,1,0,0.2,0.6117590839617844
2014-07-12 15:00:00,0,12,7,2014,0,0,1,0,0.0,0.1943678374739187
2014-07-12 18:00:00,0,12,7,2014,0,0,1,0,0.0,0.40783938930785624
2014-07-12 21:00:00,0,12,7,2014,0,0,1,0,0.0,0.1295785583159458
2014-07-13 00:00:00,0,13,7,2014,0,0,1,0,0.4,0.9385595928719042
2014-07-13 03:00:00,0,13,7,2014,0,0,1,0,0.8,0.7530523722106305
2014-07-13 06:00:00,0,13,7,2014,0,0,1,0,0.8,0.6257063952479361
2014-07-13 09:00:00,0,13,7,2014,0,0,1,0,1.0,0.8353682481404203
2014-07-13 12:00:00,2,13,7,2014,0,0,1,0,1.0,0.41713759683195745
2014-07-13 15:00:00,2,13,7,2014,0,0,1,0,0.6,0.5569121654269469
2014-07-13 18:00:00,0,13,7,2014,0,0,1,0,0.2,0.278091731221305
2014-07-13 21:00:00,1,13,7,2014,0,0,1,0,0.2,0.37127477695129796
2014-07-14 00:00:00,0,14,7,2014,0,0,1,0,0.4,0.8520611541475367
2014-07-14 03:00:00,0,14,7,2014,0,0,1,0,0.6,0.5808498513008653
2014-07-14 06:00:00,0,14,7,2014,0,0,1,0,0.6,0.5680407694316911
2014-07-14 09:00:00,0,14,7,2014,0,0,1,0,1.4,1.7205665675339101
2014-07-14 12:00:00,2,14,7,2014,0,0,1,0,1.4,0.3786938462877941
2014-07-14 15:00:00,1,14,7,2014,0,0,1,0,1.0,1.14704437835594
2014-07-14 18:00:00,0,14,7,2014,0,0,1,0,1.0,0.585795897525196
2014-07-14 21:00:00,4,14,7,2014,0,0,1,0,1.2,1.0980295855706268
2014-07-15 00:00:00,0,15,7,2014,0,0,1,0,0.4,0.3905305983501307
2014-07-15 03:00:00,0,15,7,2014,0,0,1,0,0.6,1.0653530570470846
2014-07-15 06:00:00,1,15,7,2014,0,0,1,0,1.0,0.927020398900087
2014-07-15 09:00:00,1,15,7,2014,0,0,1,0,0.8,0.7102353713647231
2014-07-15 12:00:00,0,15,7,2014,0,0,1,0,0.6,0.6180135992667247
2014-07-15 15:00:00,1,15,7,2014,0,0,1,0,0.6,0.4734902475764821
2014-07-15 18:00:00,2,15,7,2014,0,0,1,0,0.6,0.7453423995111498
2014-07-15 21:00:00,0,15,7,2014,0,0,1,0,0.6,0.9823268317176548
2014-07-16 00:00:00,0,16,7,2014,0,0,1,0,1.0,1.1635615996740998
2014-07-16 03:00:00,0,16,7,2014,0,0,1,0,1.0,0.6548845544784365
2014-07-16 06:00:00,1,16,7,2014,0,0,1,0,1.2,1.1090410664494
2014-07-16 09:00:00,2,16,7,2014,0,0,1,0,1.4,1.103256369652291
2014-07-16 12:00:00,2,16,7,2014,0,0,1,0,1.0,0.7393607109662667
2014-07-16 15:00:00,0,16,7,2014,0,0,1,0,0.6,0.7355042464348607
2014-07-16 18:00:00,1,16,7,2014,0,0,1,0,1.2,1.4929071406441778
2014-07-16 21:00:00,2,16,7,2014,0,0,1,0,1.0,0.4903361642899071
2014-07-17 00:00:00,0,17,7,2014,0,0,1,0,0.6,0.9952714270961186
2014-07-17 03:00:00,0,17,7,2014,0,0,1,0,1.4,1.6602241095266046
2014-07-17 06:00:00,3,17,7,2014,0,0,1,0,1.6,0.9968476180640791
2014-07-17 09:00:00,0,17,7,2014,0,0,1,0,1.0,1.1068160730177365
2014-07-17 12:00:00,0,17,7,2014,0,0,1,0,1.0,0.6645650787093861
2014-07-17 15:00:00,4,17,7,2014,0,0,1,0,1.0,0.7378773820118244
2014-07-17 18:00:00,1,17,7,2014,0,0,1,0,1.0,1.7763767191395905
2014-07-17 21:00:00,0,17,7,2014,0,0,1,0,1.0,0.8252515880078829
2014-07-18 00:00:00,0,18,7,2014,0,0,1,0,1.4,1.850917812759727
2014-07-18 03:00:00,0,18,7,2014,0,0,1,0,1.8,1.2168343920052553
2014-07-18 06:00:00,4,18,7,2014,0,0,1,0,1.8,1.2339452085064848
2014-07-18 09:00:00,1,18,7,2014,0,0,1,0,1.2,1.144556261336837
2014-07-18 12:00:00,2,18,7,2014,0,0,1,0,1.0,0.8226301390043232
2014-07-18 15:00:00,2,18,7,2014,0,0,1,0,0.6,0.7630375075578913
2014-07-18 18:00:00,0,18,7,2014,0,0,1,0,0.4,0.8817534260028822
2014-07-18 21:00:00,1,18,7,2014,0,0,1,0,0.8,1.1753583383719275
2014-07-19 00:00:00,0,19,7,2014,0,0,1,0,1.0,1.2545022840019215
2014-07-19 03:00:00,0,19,7,2014,0,0,1,0,1.0,0.783572225581285
2014-07-19 06:00:00,1,19,7,2014,0,0,1,0,1.0,0.8363348560012811
2014-07-19 09:00:00,2,19,7,2014,0,0,1,0,1.2,1.1890481503875234
2014-07-19 12:00:00,2,19,7,2014,0,0,1,0,0.8,0.5575565706675207
2014-07-19 15:00:00,0,19,7,2014,0,0,1,0,0.4,0.7926987669250156
2014-07-19 18:00:00,0,19,7,2014,0,0,1,0,0.4,0.37170438044501386
2014-07-19 21:00:00,2,19,7,2014,0,0,1,0,0.4,0.5284658446166771
2014-07-20 00:00:00,0,20,7,2014,0,0,1,0,0.4,0.9144695869633425
2014-07-20 03:00:00,0,20,7,2014,0,0,1,0,0.8,1.0189772297444515
2014-07-20 06:00:00,0,20,7,2014,0,0,1,0,1.2,1.2763130579755617
2014-07-20 09:00:00,0,20,7,2014,0,0,1,0,1.2,0.6793181531629677
